[INFO 1635536639.399662300] [gps_imu_simul_node]: listened state: {position: {x: 1.084141, y: 1.054022, psi: 1.000000}, velocity: {u: 0.999811, v: -0.000129, r: 0.000005}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.400804600] [gps_imu_simul_node]: published simulated state: {position: {x: 1.084141, y: 1.054022, psi: 1.000000}, velocity: {u: 0.999811, v: -0.000129, r: 0.000005}, time: 0.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.457903200] [gps_imu_simul_node]: listened state: {position: {x: 1.168269, y: 1.108030, psi: 0.999999}, velocity: {u: 0.999638, v: -0.000258, r: 0.000010}, time: 0.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.458864100] [gps_imu_simul_node]: published simulated state: {position: {x: 1.168269, y: 1.108030, psi: 0.999999}, velocity: {u: 0.999638, v: -0.000258, r: 0.000010}, time: 0.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.467407900] [gps_imu_simul_node]: listened state: {position: {x: 1.252389, y: 1.162025, psi: 0.999998}, velocity: {u: 0.999496, v: -0.000386, r: 0.000014}, time: 0.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.468263400] [gps_imu_simul_node]: published simulated state: {position: {x: 1.252389, y: 1.162025, psi: 0.999998}, velocity: {u: 0.999496, v: -0.000386, r: 0.000014}, time: 0.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.477934600] [gps_imu_simul_node]: listened state: {position: {x: 1.336505, y: 1.216010, psi: 0.999996}, velocity: {u: 0.999397, v: -0.000514, r: 0.000019}, time: 0.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.478749600] [gps_imu_simul_node]: published simulated state: {position: {x: 1.336505, y: 1.216010, psi: 0.999996}, velocity: {u: 0.999397, v: -0.000514, r: 0.000019}, time: 0.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.487540500] [gps_imu_simul_node]: listened state: {position: {x: 1.420624, y: 1.269989, psi: 0.999994}, velocity: {u: 0.999351, v: -0.000640, r: 0.000024}, time: 0.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.488528100] [gps_imu_simul_node]: published simulated state: {position: {x: 1.420624, y: 1.269989, psi: 0.999994}, velocity: {u: 0.999351, v: -0.000640, r: 0.000024}, time: 0.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.497352600] [gps_imu_simul_node]: listened state: {position: {x: 1.504753, y: 1.323968, psi: 0.999991}, velocity: {u: 0.999364, v: -0.000766, r: 0.000028}, time: 0.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.498243400] [gps_imu_simul_node]: published simulated state: {position: {x: 1.504753, y: 1.323968, psi: 0.999991}, velocity: {u: 0.999364, v: -0.000766, r: 0.000028}, time: 0.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.508064300] [gps_imu_simul_node]: listened state: {position: {x: 1.588900, y: 1.377952, psi: 0.999988}, velocity: {u: 0.999441, v: -0.000892, r: 0.000033}, time: 0.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.508895000] [gps_imu_simul_node]: published simulated state: {position: {x: 1.588900, y: 1.377952, psi: 0.999988}, velocity: {u: 0.999441, v: -0.000892, r: 0.000033}, time: 0.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.517502500] [gps_imu_simul_node]: listened state: {position: {x: 1.673074, y: 1.431945, psi: 0.999985}, velocity: {u: 0.999585, v: -0.001017, r: 0.000037}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.518363800] [gps_imu_simul_node]: published simulated state: {position: {x: 1.673074, y: 1.431945, psi: 0.999985}, velocity: {u: 0.999585, v: -0.001017, r: 0.000037}, time: 0.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.527934700] [gps_imu_simul_node]: listened state: {position: {x: 1.757284, y: 1.485953, psi: 0.999981}, velocity: {u: 0.999796, v: -0.001143, r: 0.000042}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.529127800] [gps_imu_simul_node]: published simulated state: {position: {x: 1.757284, y: 1.485953, psi: 0.999981}, velocity: {u: 0.999796, v: -0.001143, r: 0.000042}, time: 0.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.537898900] [gps_imu_simul_node]: listened state: {position: {x: 1.841540, y: 1.539983, psi: 0.999976}, velocity: {u: 1.000072, v: -0.001270, r: 0.000046}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.538805600] [gps_imu_simul_node]: published simulated state: {position: {x: 1.841540, y: 1.539983, psi: 0.999976}, velocity: {u: 1.000072, v: -0.001270, r: 0.000046}, time: 1.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.546394900] [gps_imu_simul_node]: listened state: {position: {x: 1.925848, y: 1.594038, psi: 0.999972}, velocity: {u: 1.000407, v: -0.001399, r: 0.000051}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.547158500] [gps_imu_simul_node]: published simulated state: {position: {x: 1.925848, y: 1.594038, psi: 0.999972}, velocity: {u: 1.000407, v: -0.001399, r: 0.000051}, time: 1.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.554806200] [gps_imu_simul_node]: listened state: {position: {x: 2.010218, y: 1.648122, psi: 0.999966}, velocity: {u: 1.000795, v: -0.001529, r: 0.000055}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.555633900] [gps_imu_simul_node]: published simulated state: {position: {x: 2.010218, y: 1.648122, psi: 0.999966}, velocity: {u: 1.000795, v: -0.001529, r: 0.000055}, time: 1.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.564227800] [gps_imu_simul_node]: listened state: {position: {x: 2.094655, y: 1.702241, psi: 0.999961}, velocity: {u: 1.001225, v: -0.001662, r: 0.000059}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.565308900] [gps_imu_simul_node]: published simulated state: {position: {x: 2.094655, y: 1.702241, psi: 0.999961}, velocity: {u: 1.001225, v: -0.001662, r: 0.000059}, time: 1.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.573146700] [gps_imu_simul_node]: listened state: {position: {x: 2.179165, y: 1.756395, psi: 0.999955}, velocity: {u: 1.001686, v: -0.001799, r: 0.000063}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.574455100] [gps_imu_simul_node]: published simulated state: {position: {x: 2.179165, y: 1.756395, psi: 0.999955}, velocity: {u: 1.001686, v: -0.001799, r: 0.000063}, time: 1.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.582404200] [gps_imu_simul_node]: listened state: {position: {x: 2.263751, y: 1.810586, psi: 0.999948}, velocity: {u: 1.002162, v: -0.001940, r: 0.000068}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.583212000] [gps_imu_simul_node]: published simulated state: {position: {x: 2.263751, y: 1.810586, psi: 0.999948}, velocity: {u: 1.002162, v: -0.001940, r: 0.000068}, time: 1.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.591833500] [gps_imu_simul_node]: listened state: {position: {x: 2.348416, y: 1.864813, psi: 0.999941}, velocity: {u: 1.002638, v: -0.002085, r: 0.000072}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.592826200] [gps_imu_simul_node]: published simulated state: {position: {x: 2.348416, y: 1.864813, psi: 0.999941}, velocity: {u: 1.002638, v: -0.002085, r: 0.000072}, time: 1.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.601458900] [gps_imu_simul_node]: listened state: {position: {x: 2.433158, y: 1.919076, psi: 0.999934}, velocity: {u: 1.003098, v: -0.002237, r: 0.000076}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.602217500] [gps_imu_simul_node]: published simulated state: {position: {x: 2.433158, y: 1.919076, psi: 0.999934}, velocity: {u: 1.003098, v: -0.002237, r: 0.000076}, time: 1.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.611007200] [gps_imu_simul_node]: listened state: {position: {x: 2.517976, y: 1.973371, psi: 0.999926}, velocity: {u: 1.003525, v: -0.002396, r: 0.000080}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.611853400] [gps_imu_simul_node]: published simulated state: {position: {x: 2.517976, y: 1.973371, psi: 0.999926}, velocity: {u: 1.003525, v: -0.002396, r: 0.000080}, time: 1.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.619739200] [gps_imu_simul_node]: listened state: {position: {x: 2.602865, y: 2.027692, psi: 0.999918}, velocity: {u: 1.003901, v: -0.002563, r: 0.000083}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.620580400] [gps_imu_simul_node]: published simulated state: {position: {x: 2.602865, y: 2.027692, psi: 0.999918}, velocity: {u: 1.003901, v: -0.002563, r: 0.000083}, time: 1.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.629239400] [gps_imu_simul_node]: listened state: {position: {x: 2.687817, y: 2.082034, psi: 0.999909}, velocity: {u: 1.004209, v: -0.002738, r: 0.000087}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.630038300] [gps_imu_simul_node]: published simulated state: {position: {x: 2.687817, y: 2.082034, psi: 0.999909}, velocity: {u: 1.004209, v: -0.002738, r: 0.000087}, time: 2.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.638951600] [gps_imu_simul_node]: listened state: {position: {x: 2.772825, y: 2.136389, psi: 0.999900}, velocity: {u: 1.004437, v: -0.002923, r: 0.000091}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
[INFO 1635536639.639732400] [gps_imu_simul_node]: published simulated state: {position: {x: 2.772825, y: 2.136389, psi: 0.999900}, velocity: {u: 1.004437, v: -0.002923, r: 0.000091}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\gps_imu_simul.py:57)
